==PROF== Connected to process 2138278 (/home/yanxia/hanyong/GPUdemo/add_cu)
==PROF== Disconnected from process 2138278
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup"
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","WarpStateStats","","","","CPIStall","OPT","On average, each warp of this kernel spends 111.5 cycles being stalled waiting for a scoreboard dependency on a L1TEX (local, global, surface, texture) operation. Find the instruction producing the data being waited upon to identify the culprit. To reduce the number of cycles waiting on L1TEX data accesses verify the memory access patterns are optimal for the target architecture, attempt to increase cache hit rates by increasing data locality (coalescing), or by changing the cache configuration. Consider moving frequently used data to shared memory. This stall type represents about 91.6% of the total average of 121.6 cycles between issuing two instructions.","88.57"
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","WarpStateStats","","","","CPIStall","INF","Check the Warp Stall Sampling (All Samples) table for the top stall locations in your source based on sampling data. The Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-reference) provides more details on each stall reason.",""
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Instruction Statistics","Avg. Executed Instructions Per Scheduler","inst","1165084.44",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Instruction Statistics","Executed Instructions","inst","503316480",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Instruction Statistics","Avg. Issued Instructions Per Scheduler","inst","1165130.83",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Instruction Statistics","Issued Instructions","inst","503336520",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","InstructionStats","","","","FPInstructions","OPT","This kernel executes 0 fused and 33554432 non-fused FP32 instructions. By converting pairs of non-fused instructions to their fused (https://docs.nvidia.com/cuda/floating-point/#cuda-and-floating-point), higher-throughput equivalent, the achieved FP32 performance could be increased by up to 50% (relative to its current performance). Check the Source page to identify where this kernel executes FP32 instructions.","50"
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Launch Statistics","Block Size","","256",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Launch Statistics","Grid Size","","4194304",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Launch Statistics","Registers Per Thread","register/thread","16",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Launch Statistics","Shared Memory Configuration Size","byte","32768",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Launch Statistics","Driver Shared Memory Per Block","byte/block","1024",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Launch Statistics","Static Shared Memory Per Block","byte/block","0",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Launch Statistics","Threads","thread","1073741824",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Launch Statistics","Waves Per SM","","4854.52",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Occupancy","Block Limit SM","block","32",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Occupancy","Block Limit Registers","block","16",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Occupancy","Block Limit Shared Mem","block","32",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Occupancy","Block Limit Warps","block","8",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Occupancy","Theoretical Active Warps per SM","warp","64",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Occupancy","Theoretical Occupancy","%","100",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Occupancy","Achieved Occupancy","%","87.70",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Occupancy","Achieved Active Warps Per SM","warp","56.13",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Occupancy","","","","Occupancy","OPT","This kernel's theoretical occupancy is not impacted by any block limit. The difference between calculated theoretical (100.0%) and measured achieved occupancy (87.7%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.","12.3"
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Source Counters","Branch Instructions Ratio","%","0.13",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Source Counters","Branch Instructions","inst","67108864",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Source Counters","Branch Efficiency","%","0",
"0","2138278","add_cu","127.0.0.1","add(int, float *, float *)","1","7","(256, 1, 1)","(4194304, 1, 1)","0","8.0","Source Counters","Avg. Divergent Branches","","0",
